image_path,xmin,ymin,xmax,ymax,label
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,299,1451,364,1496,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,353,1598,395,1643,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,187,1725,249,1795,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,786,1370,853,1415,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,918,1172,985,1250,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1043,1643,1088,1695,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1021,1734,1066,1792,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1098,1618,1156,1656,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1110,1667,1146,1714,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1256,1853,1314,1900,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,704,1957,770,2015,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1571,1917,1647,1980,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1642,1863,1700,1930,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1742,1251,1772,1300,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1510,599,1573,632,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,195,1133,262,1181,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,172,1152,232,1199,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,58,833,123,900,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,284,810,325,868,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,271,867,338,914,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,564,648,628,704,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,704,264,750,303,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1065,546,1132,614,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1599,196,1663,247,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1860,77,1932,131,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1811,215,1852,257,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1759,224,1806,272,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1871,271,1911,313,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1904,424,1945,475,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1866,513,1952,578,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1936,568,1977,612,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1750,854,1796,919,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1800,876,1847,923,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1874,840,1925,913,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1754,961,1838,1018,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1830,998,1889,1042,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1799,1046,1845,1087,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1876,1123,1940,1176,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1750,1142,1795,1189,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1787,1117,1845,1158,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1801,1150,1857,1197,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1784,1181,1857,1241,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1801,1264,1848,1305,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1898,1222,1941,1274,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1877,1283,1944,1320,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1879,1356,1950,1407,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1880,1417,1941,1464,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1752,1820,1794,1871,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1783,1806,1827,1851,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1554,1280,1608,1328,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1758,406,1816,452,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1869,211,1913,259,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-2_2019-03-14 23_35_35-lv0-38403-61575-2010-2072.jpeg,1262,170,1345,229,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,685,193,759,250,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,523,127,594,218,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,931,1177,1016,1244,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1076,1478,1130,1540,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1420,1610,1469,1688,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1874,1479,1919,1548,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1925,1578,1972,1640,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1864,1539,1932,1600,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1846,1608,1891,1659,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1806,1692,1852,1760,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1937,1800,1981,1868,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1793,1863,1833,1914,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1938,1862,1983,1930,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1677,175,1747,233,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1587,217,1636,277,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1650,235,1692,284,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1524,241,1576,297,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1521,283,1574,337,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1668,367,1721,430,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1822,1079,1887,1141,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1423,857,1484,914,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,711,929,780,989,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,444,1013,513,1090,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1298,570,1346,622,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1281,620,1318,674,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,904,493,959,551,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1128,649,1170,704,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1154,631,1210,699,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,211,1330,273,1388,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,280,1569,332,1647,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,740,45,824,121,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,730,1863,767,1904,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1826,1813,1862,1855,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1735,688,1770,758,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_67248_1-6_2019-02-25 23_52_19-lv0-67149-42248-2021-2027.jpeg,1749,702,1796,784,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,58,277,102,315,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,456,71,522,147,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,610,11,666,63,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,572,79,636,149,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,660,65,722,133,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1010,133,1058,197,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1036,189,1086,233,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,886,11,944,77,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,714,11,770,51,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,694,149,760,201,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,772,83,820,135,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,728,103,772,149,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,198,371,248,429,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,786,141,832,189,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1148,149,1204,203,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,826,133,888,193,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,906,89,944,129,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,680,203,730,249,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,448,161,518,215,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,588,251,658,345,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,532,267,586,339,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,644,223,684,277,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,738,195,790,263,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,788,205,844,257,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,554,337,602,399,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,840,221,918,293,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,948,221,1016,291,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1312,197,1406,285,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1138,213,1208,283,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1080,275,1132,335,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1096,329,1154,383,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1140,293,1192,351,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,964,133,1002,199,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,892,159,968,225,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1194,17,1242,69,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,768,253,814,297,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,812,277,870,325,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1002,317,1090,393,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1074,237,1136,273,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1186,493,1238,567,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1222,527,1270,589,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,950,333,1004,405,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,916,379,994,459,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,982,389,1050,437,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,980,195,1042,259,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,332,319,386,367,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,322,347,376,397,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,578,165,634,215,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,1070,413,1128,471,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,978,477,1062,547,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,26,619,96,747,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,66,563,128,617,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,100,473,182,519,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,126,603,186,681,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,254,361,302,417,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,400,313,442,379,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,456,337,506,425,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,502,381,554,447,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,668,261,720,313,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,674,311,722,373,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_69188_1-1_2019-03-14 23_40_58-lv0-63809-55942-2041-2070.jpeg,346,549,404,613,ring_cell_cancer
